budget,genres,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
0,Action-Thriller-War,299552,gun-oil-secret service-woman director-mina,en,Born Of War,1.136568,2013-12-05,0,109.0,English,Released,Born Of War,4.1,7
5000000,Drama-Action-Thriller-Science Fiction,11935,helicopter-nasa-texas-spacecraft-beguilement-crop duster-conspiracy-escape-astronaut-desert-mission to mars-investigative reporter-launchpad,en,Capricorn One,11.095219,1977-12-10,0,123.0,English,Released,Capricorn One,6.4,131
0,Comedy-Drama,113406,,en,Should've Been Romeo,0.40703,2012-04-28,0,0.0,English,Released,Should've Been Romeo,0.0,0
0,Family,447027,,en,Running Forever,0.028756,2015-10-27,0,88.0,,Released,Running Forever,0.0,0
5000000,Comedy-Fantasy-Horror-Thriller,290825,canada-nazis-sequel-spin off-ancient evil,en,Yoga Hosers,8.618793,2016-07-08,0,88.0,English-Français-Deutsch,Released,Yoga Hosers,4.7,102
0,Horror-Action,361159,louisiana-navy seal-zombie-violence-infected-walking dead-baton rouge,en,Navy Seals vs. Zombies,2.394613,2015-10-08,0,97.0,English,Released,Navy Seals vs. Zombies,3.5,36
0,Comedy-Drama,12555,expensive restaurant-luxury-adolf hitler-prague-sudetendeutsch-little boy-nazi germany,cs,Obsluhoval jsem anglického krále,2.387463,2006-12-19,0,120.0,Polski-Český,Released,I Served the King of England,7.0,22
5000000,Drama-Comedy,31175,,de,Soul Kitchen,5.461487,2009-09-09,17872796,99.0,Deutsch-ελληνικά,Released,Soul Kitchen,7.1,116
1000000,Drama,12498,independent film-repair shop-southern-death threat-story-religious art-father figure,en,Sling Blade,14.805264000000001,1996-08-30,24475416,135.0,English,Released,Sling Blade,7.4,231
4798235,Horror-Thriller,77949,suicide-england-classroom-investigation-supernatural-murder-children-haunting-teacher-author-fear-estate-con-discovery-ghost-governess,en,The Awakening,25.30216,2011-08-17,209696,107.0,Français-English,Released,The Awakening,6.3,458
4800000,Horror,1690,bathroom-sex-amsterdam-europe-brothel-slovakia-backpacker-horror-gore-blood-torture-business card-doberman-hostel-surgery-elite club-fingers,en,Hostel,38.831920000000004,2005-01-06,80578934,94.0,English,Released,Hostel,5.7,887
0,Comedy-Drama,8435,adaptation-film in a film,en,A Cock and Bull Story,3.5007410000000005,2005-07-17,0,94.0,English,Released,A Cock and Bull Story,6.2,43
5000000,Thriller-Drama,64720,shelter-end of the world-sanity-apocalypse,en,Take Shelter,19.807295,2011-11-25,3099314,120.0,English,Released,Take Shelter,7.1,471
0,Horror-Thriller,49365,small town-boy-murder-maniac-ghost-the sixties,en,Lady in White,1.435742,1988-04-22,0,112.0,English,Released,Lady in White,6.3,25
0,Drama-Comedy,11404,auto-autoritian education-independent film-teacher,en,Driving Lessons,7.6678880000000005,2006-04-30,0,98.0,English,Released,Driving Lessons,6.3,47
5000000,Comedy,300706,wife murder-murder plot,en,Let's Kill Ward's Wife,8.496364,2014-12-23,0,81.0,English,Released,Let's Kill Ward's Wife,5.5,76
4700000,Horror,16337,hammer-gore-slasher-chainsaw-b horror,en,The Texas Chainsaw Massacre 2,9.617777,1986-08-22,8025872,101.0,English,Released,The Texas Chainsaw Massacre 2,5.9,139
4638783,Western,11577,sheriff-aging-billy the kid-lawlessness-gun battle-gore-breast-old friends-flogging-man slaps a woman-pat garrett-manhunt,en,Pat Garrett & Billy the Kid,4.4952559999999995,1973-05-23,11000000,106.0,English,Released,Pat Garrett & Billy the Kid,7.2,65
4800000,Drama-Thriller-Crime,77987,bangkok-suicidal-arthouse-neo-noir-drug trafficker-very little dialogue-emasculation,en,Only God Forgives,35.754865,2013-05-30,10337387,90.0,English-ภาษาไทย,Released,Only God Forgives,5.6,862
0,Drama-Romance,40185,,fr,Camping Sauvage,0.20323,2005-10-13,0,80.0,Français,Released,Camping Sauvage,4.8,4
4,Comedy-Romance,68202,woman director,en,Without Men,0.28076,2011-06-29,0,83.0,English,Released,Without Men,4.6,8
0,Drama-Family,8981,scotland-father son relationship-single parent-loss of father-violent father-letter-ship-father-little boy-independent film-deaf-woman director,en,Dear Frankie,3.1131900000000003,2004-05-18,0,105.0,English,Released,Dear Frankie,7.0,46
0,Action-Comedy-Drama-Western,10914,indian territory-horse-ranch-stetson-urbanisierung-best friend,en,All Hat,0.137535,2007-09-11,0,89.0,English,Released,All Hat,1.0,1
4600000,Drama-Comedy-Romance,50848,female nudity-political-voting results,fr,Le Nom des gens,6.368933,2010-11-24,0,100.0,Français,Released,The Names of Love,7.3,93
4700000,Drama-Comedy,166624,fish-boy-parenting-first love-troubled childhood-child psychologist-woman director-synchronized swimming-self acceptance-parental advisor,en,Treading Water,0.217538,2013-09-13,0,92.0,English,Released,Treading Water,5.6,6
4600000,Drama,10822,mother-sex-adultery-nudity-scandal-son-love-murder-true-teenager-gay man-incest-socialite,en,Savage Grace,3.5318769999999997,2007-05-18,0,97.0,English,Released,Savage Grace,5.7,60
0,Drama,10844,new zealand-gun rampage-police-independent film-neighbor-person running amok,en,Out of the Blue,0.7063550000000001,2006-10-12,0,103.0,English,Released,Out of the Blue,5.9,18
4500000,Comedy-Crime,9336,trainer-recruit-shenanigan-police academy,en,Police Academy,15.002502,1984-03-22,146198896,96.0,English,Released,Police Academy,6.5,602
4500000,Romance-Adventure-Drama,5689,sexual identity-shipwreck-lovers-stranded-marooned-pacific island-teenager-deserted island-tropical island-lost at sea,en,The Blue Lagoon,22.585384,1980-07-05,58853106,104.0,English,Released,The Blue Lagoon,5.8,408
6000000,Comedy-Drama-Romance,712,upper class-love at first sight-wedding vows-marriage proposal-yuppie-love of one's life-lone wolf-snob-witness-bride-bridegroom-bridesmaid-funeral-clumsy fellow-friendship-wedding-gay couple,en,Four Weddings and a Funeral,29.834065000000002,1994-03-09,254700832,117.0,English,Released,Four Weddings and a Funeral,6.6,632
4500000,Comedy,13342,sex-based on novel-nudity-friendship-high school-shopping mall-bikini-bong-teacher-coming of age-marijuana-loss of virginity-drug humor-teen movie-rock 'n' roll-stoner-irreverence-teen comedy-dream sequence-convenience store-teenage pregnancy-woman director-abortion-surfer dude,en,Fast Times at Ridgemont High,20.403344,1982-08-13,27092880,90.0,English,Released,Fast Times at Ridgemont High,7.0,322
4500000,Adventure-Drama,10339,based on novel-captain-boat-obsession-shipwreck-stroke of fate-whale-walrus-revenge,en,Moby Dick,5.224593,1956-06-27,10400000,116.0,English,Released,Moby Dick,6.9,89
15000000,Crime-Drama,1429,prison-prisoner-dream-drug dealer-nightclub-american dream-male friendship-melancholy-girlfriend-friendship-aftercreditsstinger,en,25th Hour,30.196039000000003,2002-12-16,13060843,135.0,English,Released,25th Hour,7.2,629
4500000,Crime-Drama-Romance-Thriller,9303,prison-women's prison-suspense-mafia-lesbian-gangster-ex-con-woman director,en,Bound,15.359952,1996-09-13,7011317,108.0,English,Released,Bound,6.9,198
4500000,Crime-Drama,641,drug addiction-junkie-heroin-speed-diet-unsociability-illegal prostitution,en,Requiem for a Dream,11.573034,2000-10-27,7390108,102.0,English,Released,Requiem for a Dream,7.9,2443
0,Music-Romance,27686,state fair,en,State Fair,1.847822,1945-08-29,0,96.0,English,Released,State Fair,6.2,19
0,Drama-Foreign-Romance,65749,dancer-tango-musical-love,es,"Tango, no me dejes nunca",0.425551,1998-02-12,0,115.0,Español,Released,Tango,6.8,6
4500000,Drama,6106,civil war-dictator-journalist-guerrilla-loss of lover-revolution-war correspondent-civil rights movement -picture journalist-el salvador-dictatorship,en,Salvador,3.8197959999999997,1986-04-23,0,123.0,English-Español,Released,Salvador,7.0,71
5000000,Comedy,252680,wife husband relationship-stress-children-mother daughter relationship-parenthood-parenting-parent child relationship-duringcreditsstinger,en,Moms' Night Out,10.274542,2014-03-25,10429707,98.0,English,Released,Moms' Night Out,5.5,121
6000000,Fantasy-Drama-Mystery,141,parents kids relationship-airplane-time travel-school presentation-school performance-suburbia-vision-morality-teenager,en,Donnie Darko,61.210016,2001-01-18,1270522,113.0,English,Released,Donnie Darko,7.7,3452
0,Action-Comedy-Foreign,66607,,en,Salvando al Soldado Perez,0.17735599999999999,2011-03-18,0,105.0,,Released,Saving Private Perez,6.1,18
4500000,Drama-Foreign-History,17139,law and ethics,nl,Karakter,0.011696999999999999,1997-04-17,0,122.0,Nederlands-English-Français-Deutsch,Released,Character,7.7,25
2000000,Comedy-Crime-Drama,12079,independent film-speed freak-junky cop-boy toy-porn magazine-dope selling-crank-handcuffed to a bed-cctv-veterinary clinic-needlepoint-needle-older woman younger woman relationship-telephone sex,en,Spun,6.249262,2002-06-01,0,101.0,English,Released,Spun,6.6,132
4500000,Comedy-Drama,39800,dark comedy-independent film,en,Life During Wartime,3.1088810000000002,2009-10-10,744816,97.0,English,Released,Life During Wartime,6.3,30
0,Drama-Thriller,4550,independent film,ko,친절한 금자씨,17.074842999999998,2005-07-29,23803308,115.0,English-日本語-한국어/조선말,Released,Sympathy for Lady Vengeance,7.4,356
0,Drama,62116,royal court-overbearing father-harpsichord-18th century,fr,"Nannerl, la soeur de Mozart",0.774442,2010-06-09,0,120.0,Français,Released,Mozart's Sister,6.2,13
0,Comedy-Drama,9991,prison-sport-amateur soccer-soccer coach,en,Mean Machine,8.816995,2001-12-26,0,99.0,English-Italiano,Released,Mean Machine,6.0,157
4500000,Action-Crime-Thriller,13807,,cn,放‧逐,8.48639,2006-09-06,0,110.0,广州话 / 廣州話,Released,Exiled,7.0,46
0,Adventure-Action-Western,68818,robbery-miner-treachery-sundance kid-native peoples-butch cassidy,en,Blackthorn,5.223096,2011-08-31,623528,98.0,Español-English,Released,Blackthorn,6.6,73
0,Crime-Drama,12093,suicide-sex-sweden-underground-nightclub-nudity-escape-poverty-prostitution-violence-disturbing,sv,Lilja 4-Ever,7.759214999999999,2002-08-23,0,109.0,Pусский-svenska-English,Released,Lilya 4-ever,7.7,139
4500000,Drama-Horror-Mystery-Thriller,36419,wheelchair-nightmare-funeral-injection-crying-casket-shovel-lily-argument-crucifix-woman director,en,After.Life,14.570359,2010-04-09,3606395,104.0,English,Released,After.Life,5.4,251
0,Comedy-Drama-Thriller,281730,,en,Fugly,0.371337,2014-06-13,0,134.0,हिन्दी-English,Released,Fugly,5.3,2
3000000,Drama,510,individual-rebel-self-destruction-wheelchair-lunatic asylum-dying and death-rage and hate-freedom-insanity-basic rights and human rights-psychiatrist,en,One Flew Over the Cuckoo's Nest,127.525581,1975-11-18,108981275,133.0,English,Released,One Flew Over the Cuckoo's Nest,8.2,2919
4400000,Comedy-Horror,362105,,en,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,2015-09-29,0,85.0,English,Released,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35
0,Comedy,10970,screenplay-stuntman-slapstick-mime-hollywood-silent film,en,Silent Movie,7.3159350000000005,1976-06-17,0,86.0,Français,Released,Silent Movie,6.7,78
4500000,Thriller-Action-Drama-History,375290,evacuation-war-based on true story-iraq war,hi,Airlift,2.551559,2016-01-22,32000000,126.0,العربية-हिन्दी-,Released,Airlift,7.3,57
0,Drama-Family,17663,based on novel-brother sister relationship-canada-village-love-school-miniseries-best friend-orphan-historical-kids-redhead girl,en,Anne of Green Gables,8.772574,1985-12-01,0,199.0,English,Released,Anne of Green Gables,8.2,68
0,Adventure-Action,270938,yakuza-marine-fighting,en,Falcon Rising,6.988357000000001,2014-09-05,0,103.0,English,Released,Falcon Rising,5.5,71
3730500,Action-Drama-Crime,116613,british-based on tv series,en,The Sweeney,6.938853999999999,2012-09-11,6294161,112.0,Srpski-English,Released,The Sweeney,5.7,109
5000000,Crime-Drama-Thriller,11826,spain-sex-nudity-psychopath-murder-heist-money-gangster-violence-criminal-retired-hunting-safecracker-brutal-leisure,en,Sexy Beast,11.21273,2000-09-13,0,89.0,English,Released,Sexy Beast,7.0,217
0,Drama-Thriller-Crime,29920,consignment,sv,Snabba Cash,7.217328,2010-01-15,0,124.0,Deutsch-English-Español-Srpski-svenska,Released,Easy Money,6.5,63
8000000,Drama-Family,1088,ocean-loss of mother-tradition-loss of brother-becoming an adult-role of women-empowerment-new zealand-maori tradition-chief-grandfather granddaughter relationship-modern society-whale-patriarch-stick fighting-canoe-patriarchy-loss of wife-woman director,en,Whale Rider,12.439494999999999,2003-01-30,41400000,101.0,English-,Released,Whale Rider,7.1,111
3250000,Drama-Family-Foreign,26379,,en,Paa,2.126139,2009-12-04,0,133.0,हिन्दी,Released,Paa,6.6,19
0,Thriller-Mystery-Science Fiction,34069,space colony-space travel-simulated reality -spaceship-suspense-cargo ship-suspended animation-loneliness in space,de,Cargo,10.142218,2009-09-24,0,120.0,Français-Deutsch,Released,Cargo,5.9,140
4200000,Comedy-Drama-Family-Music-TV Movie,10947,becoming an adult-musical-music-high school-school performance-high school sports-jock-teenager-clique-theater-peer pressure-teenage romance,en,High School Musical,16.536374,2006-01-20,0,98.0,English,Released,High School Musical,6.1,1000
0,Drama-Romance-Foreign,47452,obsession-love-obsessive love-actor,en,Love and Death on Long Island,0.933891,1997-01-01,0,93.0,English,Released,Love and Death on Long Island,6.9,11
4200000,Fantasy-Action-Thriller,3040,witch-subway-fight-airplane-owl-todfeind-guard-blood-moscow,ru,Ночной дозор,12.540624000000001,2004-06-27,32000000,114.0,Deutsch-Pусский,Released,Night Watch,6.3,210
3705538,Romance-Crime-Drama-Thriller,11386,transvestism-gay-hostage-love of one's life-northern ireland-homosexuality-gay interest-teenage crush-soldier-political unrest,en,The Crying Game,8.839651,1992-09-02,62548947,112.0,English,Released,The Crying Game,6.9,176
4000000,Comedy,10246,male nudity-female nudity-sex-florida-virgin-nudity-stripper-redneck-school-loss of virginity-hijinks-racism-teenager-lust-mischief-peeping tom-teaching-misadventure-duringcreditsstinger-voyeur-canuxploitation-virginity,en,Porky's,12.891276,1981-11-13,125728258,94.0,English,Released,Porky's,6.1,183
4000000,Horror-Science Fiction,29426,zombie,en,Survival of the Dead,10.789912,2010-05-06,0,90.0,English,Released,Survival of the Dead,4.6,116
114000,Horror,10331,brother sister relationship-cemetery-gun-gas station-loss of father-cellar-house-barricade-zombie-trapped-bitten,en,Night of the Living Dead,25.666029,1968-10-01,30000000,96.0,English,Released,Night of the Living Dead,7.5,580
4000000,Drama,153,upper class-hotel room-age difference-commercial-karaoke-homesickness-culture clash-jet lag-pop star-unsociability-aftercreditsstinger-woman director,en,Lost in Translation,45.66662,2003-08-31,119723856,102.0,日本語-English,Released,Lost in Translation,7.3,1895
4000000,Comedy-Drama-Romance,703,narration-neurosis-comedian-job interview-love-singer-jewish-breaking the fourth wall-talking to the audience-volkswagen beetle,en,Annie Hall,35.892034,1977-04-19,38251425,93.0,English-Deutsch,Released,Annie Hall,7.8,1010
4000000,Action-Drama-Romance,27191,circus-travelling circus,en,The Greatest Show on Earth,8.988455,1952-01-10,36000000,152.0,English-Deutsch,Released,The Greatest Show on Earth,6.6,50
4000000,Drama-Romance,1365,southern usa-waitress-parents kids relationship-overweight child-loss of child-new love-unsociability-ethnic stereotype-independent film-electric chair-xenophobia,en,Monster's Ball,14.042041000000001,2001-11-11,44909486,111.0,English,Released,Monster's Ball,6.5,250
4000000,Horror,287424,post-apocalyptic-dystopia-zombie,en,Maggie,40.016306,2015-05-08,187112,95.0,English,Released,Maggie,5.2,593
3600000,Drama-Romance,451,individual-prostitute-alcohol-casino-love at first sight-lovesickness-film producer-screenwriter-hotel room-dying and death-rage and hate-unsociability-alcoholism-los angeles-alcohol abuse-attempted suicide,en,Leaving Las Vegas,22.030517,1995-10-27,49800000,112.0,English,Released,Leaving Las Vegas,7.1,360
4500000,Horror-Comedy,165864,witch-marijuana-succubus-power company-cannibalism,en,Hansel and Gretel Get Baked,2.503612,2013-02-19,0,86.0,English,Released,Hansel and Gretel Get Baked,4.8,67
4000000,Romance-Drama-Comedy,987,chicago-journalist-newspaper-marriage proposal-stress-father-in-law-newspaper man,en,The Front Page,4.117968,1974-12-01,0,105.0,English,Released,The Front Page,6.9,68
4000000,Thriller,241251,male nudity-female nudity-sex-adultery-infidelity-obsession-blackmail-villain-hidden camera-blind date-death of a friend-insanity-high school-stalker-sociopath-unrequited love-neighbor-unfaithfulness-los angeles-principal-car accident-violence-sex scene-extramarital affair-tied up-car explosion-high school teacher-fatal attraction-mother son relationship-older woman younger man relationship-critically bashed-loss of friend-woman in jeopardy-crying woman-damsel in distress-erotic thriller-muscular,en,The Boy Next Door,24.161735,2015-01-23,52425855,91.0,English,Released,The Boy Next Door,4.1,1022
4000000,Drama,40494,circus-trapeze artist,en,Trapeze,1.3793540000000002,1956-05-30,14400000,105.0,English-Italiano,Released,Trapeze,6.4,22
3500000,Comedy-Drama,39781,lesbian relationship-lesbian-dinner-motorcycle-argument-biological father-artificial insemination-control freak-vegetable garden-woman director-lgbt family,en,The Kids Are All Right,15.338211,2010-07-09,34705850,106.0,English,Released,The Kids Are All Right,6.5,506
4000000,Action-Horror-Science Fiction-Thriller,8337,dystopia-social commentary-alien invasion-sunglasses-brawl,en,They Live,29.852608,1988-11-23,13008928,94.0,English,Released,They Live,7.1,550
4000000,Adventure-Drama-History-Thriller-War,5925,based on novel-optimism-switzerland-baseball-famous score-prisoner-shower-world war ii-prisoners of war-claustrophobia-nazis-machinegun-attempt to escape-uniform-freedom-based on true story-prison guard-escape-swastika-barbed wire-solitary confinement-motorcycle-motorcycle jump-alps,en,The Great Escape,35.061467,1963-06-20,11744471,172.0,English-Deutsch-Français-Pусский,Released,The Great Escape,7.8,717
0,Documentary,8357,alternate dimension-new age-parallel world-pseudoscience-theology-consciousness-quantum mysticism-fantasy docudrama-woman director,en,What the #$*! Do We (K)now!?,7.288352000000001,2004-04-23,10000000,109.0,English-Deutsch-Español,Released,What the #$*! Do We (K)now!?,5.8,34
5000000,Horror-Thriller,146203,found footage,en,The Last Exorcism Part II,10.605752,2013-02-28,15179302,88.0,English,Released,The Last Exorcism Part II,4.4,203
4000000,Drama,85350,daily life-family's daily life-urban life-growing up-domestic abuse-coming of age-parenting-divorce-family-divorced parents-abusive husband,en,Boyhood,43.40352,2014-06-05,44349000,164.0,Español-English,Released,Boyhood,7.5,1971
4000000,Comedy-Mystery,512,upper class-prostitute-journalist-drowning-newspaper-magic-tarot cards-magic show-lordship-suspicion of murder-headline-funeral-investigation-daughter-music instrument-afterlife-swimming pool-murder-wealth-american-united kingdom,en,Scoop,17.229537,2006-07-27,31584901,96.0,English,Released,Scoop,6.4,420
7000000,Action-Comedy,13408,sex-fight-music-illegal drug-black american stereotype-cashier-disgruntled worker-low rider-caller id-duringcreditsstinger,en,The Wash,2.453459,2001-11-16,10229331,93.0,English,Released,The Wash,5.3,26
6000000,Action-Comedy-Romance,47816,sport,en,3 Strikes,1.433692,2000-03-01,9000000,82.0,English,Released,3 Strikes,5.9,15
32000000,Drama-Romance,10744,casino-jinx-bad luck,en,The Cooler,9.976428,2003-01-17,0,101.0,English-Pусский,Released,The Cooler,6.7,89
4000000,Drama-Action-Romance,11536,decision-reno-mustang-falling in love-divorce,en,The Misfits,2.9300580000000003,1961-01-01,8200000,124.0,English,Released,The Misfits,6.8,72
0,Drama-Thriller,9782,radio station-radio presenter-radio transmission-independent film,en,The Night Listener,7.173058999999999,2006-02-12,0,91.0,English,Released,The Night Listener,5.5,57
0,Comedy-Crime,18713,new york-telephone joke-gangster,en,The Jerky Boys,1.7354619999999998,1995-02-03,0,82.0,English,Released,The Jerky Boys,4.8,10
0,Horror-Drama-Thriller,6537,schizophrenia-suppressed past-wife,es,El orfanato,29.071955,2007-08-27,44000000,105.0,Español,Released,The Orphanage,7.1,633
0,Comedy-Horror,184345,haunted house,en,A Haunted House 2,18.428909,2014-04-17,0,87.0,English,Released,A Haunted House 2,5.4,346
4000000,Comedy-Drama-Romance,1809,love triangle-independent film-multiple storylines,en,The Rules of Attraction,11.387335,2002-10-11,0,110.0,English-Deutsch,Released,The Rules of Attraction,6.3,168
4000000,Action-Drama-Mystery-Thriller,2370,new york-cia-cuba-cold war-suspense,en,Topaz,5.975604,1969-12-18,6000000,143.0,English-Français-Pусский-Español,Released,Topaz,6.1,77
4000000,Comedy-Crime,9809,loss of father-condom-vulgar-parole board-alcohol abuse,en,Let's Go to Prison,4.598409999999999,2006-11-17,4630045,84.0,English-Polski-Português-Español,Released,Let's Go to Prison,5.5,69
4000000,Crime-Comedy,5,hotel-new year's eve-witch-bet-hotel room-sperm-los angeles-hoodlum-woman director-episode film,en,Four Rooms,22.87623,1995-12-09,4300000,98.0,English,Released,Four Rooms,6.5,530
4000000,Comedy-Drama-Romance,11013,suicide-clerk-fetish-sadomasochism-lawyer-hospital-secretary-masturbation-typewriter-kinky-cutting-pantyhose-bdsm-workplace romance,en,Secretary,19.107285,2002-01-11,9304609,104.0,English,Released,Secretary,6.7,376
0,Documentary,19153,independent film,en,The Real Cancun,0.45648500000000003,2003-04-23,0,96.0,English,Released,The Real Cancun,3.3,8
4000000,Drama,10132,anonymity-radio presenter-success-dangerous-radio transmission-independent film,en,Talk Radio,4.541908,1988-12-21,3468572,110.0,English,Released,Talk Radio,6.7,46
0,Music-Comedy,16448,missouri-independent film-mechanic-in the closet-mockumentary-improvisation-whispering-travel agent-amateur theater-dairy queen-alien contact-fake documentary-city council-wagon train-chinese restaurant-product licensing-hidden character,en,Waiting for Guffman,4.348416,1996-01-31,0,84.0,English,Released,Waiting for Guffman,7.3,63
0,Comedy-Romance,15122,behind the scenes-spa-planetarium-art imitates life,en,Love Stinks,3.3478849999999998,1999-09-10,0,94.0,Português-English,Released,Love Stinks,5.4,11
4000000,Comedy-Crime-Thriller-Romance,8141,new york-san francisco-alcoholism-serial killer-alcoholic,en,You Kill Me,6.091951,2007-02-09,2426851,90.0,English,Released,You Kill Me,6.2,80
0,Comedy-Drama,1546,becoming an adult-thumb-first time-hypnosis-thumb sucking-attention deficit hyperactivity disorder (adhd)-elocution-high school-independent film-teenage crush-youth-family,en,Thumbsucker,4.757625,2005-01-23,1919197,96.0,English,Released,Thumbsucker,6.1,67
4000000,Horror-Action-Thriller,48572,christianity-homophobia-pastor-protest-christian-sign-gay interest-social commentary-religious fundamentalism-aftercreditsstinger-duringcreditsstinger,en,Red State,12.062371,2011-08-19,1104682,88.0,English,Released,Red State,5.9,316
4000000,Fantasy,14517,fictional place-dream-fantasy,en,Mirrormask,7.7581880000000005,2005-01-25,866999,101.0,English,Released,Mirrormask,6.6,102
4000000,Drama-Documentary,89708,eating-around the world-fast motion scene-balance-skyline-sunset-modern life-moonrise,en,Samsara,12.781972999999999,2011-09-16,0,102.0,English,Released,Samsara,8.0,167
0,Fantasy-Adventure,27551,dragon-barbarian,en,The Barbarians,1.631993,1987-03-01,0,87.0,English-Italiano-Español,Released,The Barbarians,5.1,8
0,Drama-Romance,64678,philosophy-mentor-artist-painting-friendship-teen movie-teenager-sketching-rebellious youth,en,The Art of Getting By,12.690224,2011-06-17,1406224,83.0,English,Released,The Art of Getting By,6.5,415
0,Thriller-Drama,309503,woman director,en,Zipper,8.516229,2015-08-28,0,103.0,English,Released,Zipper,5.5,58
0,Comedy-Drama-Thriller,14293,hustler-independent film-pool,en,Poolhall Junkies,5.90259,2002-06-07,0,99.0,English,Released,Poolhall Junkies,6.5,25
4000000,Drama,15059,,en,The Loss of Sexual Innocence,2.866934,1999-04-29,0,106.0,English,Released,The Loss of Sexual Innocence,5.2,9
0,Drama-Fantasy,103328,limousine-multiple identities-wig-penis-talking car-sewer of paris-traveling through a sewer-multiple roles,en,Holy Motors,9.140936,2012-07-02,641100,115.0,Français,Released,Holy Motors,6.9,228
4000000,Drama,157847,child abuse-prostitute-bar-brothel-snake-rain-pedophilia-bridge-beer-police-wine-fellatio-truck-woods-murder-dogfight-cigar smoking-underage drinking-teenager-facial scar-alcoholic-ex-con-cigarette lighter-grocery store-shot-search for dog-trees-dirt road-assaulting an officer-gallon of water,en,Joe,22.987897,2014-04-11,2365467,118.0,English,Released,Joe,6.5,338
3000000,Crime-Comedy-Romance,25719,london england-nightclub-chase-fraud-liar-love-thief-wealth-money-scam-hospital-secretary-business-wedding-parole-con-dishonesty,en,Shooting Fish,1.204941,1997-08-22,302204,109.0,English,Released,Shooting Fish,7.0,23
1300000,Crime-Drama-Horror-Thriller,48309,prison-prisoner-revenge-haunting-electric chair,en,Prison,7.605291,1988-03-04,354704,102.0,English,Released,Prison,6.7,27
1500000,Comedy,27723,gay-dancing-detective-confession-beach-surfer-satire-party-malibu-friends-revenge-murder-based on play-independent film-diner-spoof-summer-killer-drag,en,Psycho Beach Party,2.855963,2000-08-06,0,95.0,English,Released,Psycho Beach Party,6.0,26
0,Comedy-Foreign,20468,hairdresser-hairstylist,en,The Big Tease,0.502396,1999-01-01,0,87.0,English,Released,The Big Tease,5.8,6
4000000,Drama,242575,germany-mexican,en,"Guten Tag, Ramón",1.771584,2013-10-18,0,119.0,Deutsch-Español,Released,"Guten Tag, Ramón",8.1,18
9500000,Crime-Drama-Thriller,44945,rape-obsession-lie-job-independent film-teenage girl-school-internet-best friend-counselor-internet chat-duringcreditsstinger-online chat-catfishing-online hookup-online predator,en,Trust,21.230737,2010-09-10,120000,104.0,English,Released,Trust,6.6,307
0,Comedy-Crime,29122,toupee-scalper,en,An Everlasting Piece,0.068246,2000-12-22,0,103.0,English,Released,An Everlasting Piece,6.0,1
0,Comedy-Romance,125123,yorkshire-love-friends,en,Among Giants,0.541652,1998-06-24,0,93.0,English,Released,Among Giants,4.5,2
16000000,Drama,111190,lovers-woman director,en,Adore,18.790221,2013-04-03,318982,100.0,English,Released,Adore,6.1,291
4000000,Drama-Romance,133575,,en,The Velocity of Gary,0.409089,1999-07-16,0,100.0,English,Released,The Velocity of Gary,4.2,5
4000000,Drama,54580,spain-bar-ship-drama-friends-shipyard-peseta,es,Los lunes al sol,3.6631080000000003,2002-09-27,146402,113.0,Español-Deutsch,Released,Mondays in the Sun,7.1,36
650000,Drama-Horror-Action-Thriller-Science Fiction,52015,male nudity-canada-vampire,en,Stake Land,12.496261,2010-09-30,33245,98.0,English,Released,Stake Land,6.2,285
0,Drama,34941,independent film,en,The Last Time I Committed Suicide,0.596889,1997-06-20,0,92.0,English,Released,The Last Time I Committed Suicide,6.7,7
0,Drama,227975,germany-gay-portugal-drowning-nudity-travel-brothers,pt,Praia do Futuro,2.611364,2014-05-01,0,106.0,Deutsch-Português,Released,Futuro Beach,6.4,31
4000000,Comedy-Drama,60422,,en,Another Happy Day,3.238466,2011-11-18,355688,119.0,English-Français-Deutsch,Released,Another Happy Day,6.2,37
4000000,Adventure-Action-Thriller-Crime,81390,terror-scotland-kidnapping-nudity-wilderness-mountaineer-hiking-climbing-torture,en,A Lonely Place to Die,8.30723,2011-04-09,25345000,99.0,English-Italiano,Released,A Lonely Place to Die,6.2,157
0,Comedy-Fantasy-Science Fiction,10981,loser-bullying-leere-independent film-best friend-cowardliness,en,Nothing,3.408955,2003-09-09,0,90.0,English,Released,Nothing,5.8,38
0,Drama,225235,alcohol-adultery-river-camping-province-russia-wife-canoe-daughter-friendship-alcoholism-school-teaching-schoolboy-geography-kama-perm,ru,Географ глобус пропил,1.8766209999999999,2013-07-26,4037782,120.0,Pусский,Released,The Geographer Drank His Globe Away,7.3,23
0,Drama-Comedy-History-Music,14902,usa-congress-musical,en,1776,1.8075709999999998,1972-11-09,0,142.0,English,Released,1776,7.1,20
0,Thriller-Romance,121676,woman director,en,Inescapable,6.783053,2012-09-14,0,93.0,العربية-English,Released,Inescapable,5.2,13
3950000,Action-Drama-History,22301,world war i-zeppelin-royal air force-royal flying corps-dogfight-airship,en,Hell's Angels,8.484123,1930-11-15,8000000,127.0,Français-English-Deutsch,Released,Hell's Angels,6.1,19
